Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
530134,Mr.,Mathew,O,Whitfield,M,mathew.whitfield@gmail.com,Herbert Whitfield,Tresa Whitfield,Moriarty,10/9/1986,10:05:23 PM,30.82,50,8/25/2015,Q3,H2,2015,8,August,Aug,25,Tuesday,Tue,1.93,84449,3%,772-02-3040,405-928-3699,Garvin,McCurtain,Garvin,OK,74736,South,mowhitfield,Q6Q^XYyp\|*}
316372,Mr.,Alexander,C,Goad,M,alexander.goad@cox.net,Enoch Goad,Suzi Goad,Block,5/21/1965,4:15:24 AM,52.22,52,7/24/1994,Q3,H2,1994,7,July,Jul,24,Sunday,Sun,23.03,71123,2%,450-99-8615,314-361-0820,Laquey,Pulaski,Laquey,MO,65534,Midwest,acgoad,q}AD{7+1\5R5?O
501658,Ms.,Renee,X,Beverly,F,renee.beverly@rediffmail.com,Fredric Beverly,Tyesha Beverly,Barrows,7/1/1977,2:19:44 PM,40.1,60,7/18/2015,Q3,H2,2015,7,July,Jul,18,Saturday,Sat,2.03,104020,2%,684-24-1555,308-954-6249,Goehner,Seward,Goehner,NE,68364,Midwest,rxbeverly,aTwE52/WPpZ
147133,Hon.,Tommie,B,Weller,M,tommie.weller@cox.net,Pat Weller,Zenaida Weller,Martindale,8/9/1959,11:24:22 AM,58.01,64,7/15/2002,Q3,H2,2002,7,July,Jul,15,Monday,Mon,15.05,136568,30%,194-86-7809,229-783-2920,Dearing,McDuffie,Dearing,GA,30808,South,tbweller,IEcfme@JT\rcE5<
551149,Mr.,Michale,Q,Colson,M,michale.colson@comcast.net,Brenton Colson,Chanelle Colson,Parris,11/18/1961,6:54:59 AM,55.73,76,8/20/2002,Q3,H2,2002,8,August,Aug,20,Tuesday,Tue,14.95,115204,22%,229-99-7364,209-400-0883,San Diego,San Diego,San Diego,CA,92175,West,mqcolson,kkbwkI.Ke0
595558,Ms.,Denisha,Z,Fitch,F,denisha.fitch@msn.com,Cornelius Fitch,Kacy Fitch,Newcomb,10/21/1990,12:49:32 AM,26.79,57,4/28/2017,Q2,H1,2017,4,April,Apr,28,Friday,Fri,0.25,140459,8%,216-89-7736,210-936-6841,Coahoma,Howard,Coahoma,TX,79511,South,dzfitch,18fz@t:q7aEA
637407,Mr.,Napoleon,G,Kelsey,M,napoleon.kelsey@hotmail.com,Dominic Kelsey,Marci Kelsey,Wendt,8/7/1995,11:47:06 AM,21.99,50,12/8/2016,Q4,H2,2016,12,December,Dec,8,Thursday,Thu,0.64,91209,19%,608-87-5484,239-723-6178,Saint Petersburg,Pinellas,Saint Petersburg,FL,33734,South,ngkelsey,NJX;qDvZ#S0t
160938,Prof.,Marcel,X,Trotter,M,marcel.trotter@aol.com,Stefan Trotter,Claude Trotter,Bower,2/1/1985,9:09:22 AM,32.51,78,4/25/2006,Q2,H1,2006,4,April,Apr,25,Tuesday,Tue,11.27,50635,14%,763-12-7919,605-487-4676,Aberdeen,Brown,Aberdeen,SD,57401,Midwest,mxtrotter,jI?44\xh
597741,Drs.,Tonya,F,Wilson,F,tonya.wilson@aol.com,Louis Wilson,Shella Wilson,Mcadams,4/27/1980,7:45:56 PM,37.28,51,1/7/2013,Q1,H1,2013,1,January,Jan,7,Monday,Mon,4.56,109416,7%,019-94-9784,215-652-7491,Springtown,Bucks,Springtown,PA,18081,Northeast,tfwilson,8#M^Q$|&
403534,Hon.,Clement,U,Hidalgo,M,clement.hidalgo@gmail.com,Laurence Hidalgo,Juli Hidalgo,Alvarado,3/9/1960,2:45:55 PM,57.42,57,2/11/1988,Q1,H1,1988,2,February,Feb,11,Thursday,Thu,29.48,113419,11%,224-99-4650,339-645-9620,Attleboro Falls,Bristol,Attleboro Falls,MA,2763,Northeast,cuhidalgo,kF/EUb\XBZ8te
314661,Mrs.,Charles,A,Quintero,F,charles.quintero@gmail.com,Alfonso Quintero,Lissa Quintero,Close,3/27/1958,1:47:24 PM,59.38,57,12/22/2012,Q4,H2,2012,12,December,Dec,22,Saturday,Sat,4.6,115542,9%,094-02-8828,218-660-1183,Silver Creek,Wright,Silver Creek,MN,55380,Midwest,caquintero,NJ%-H]SOL7Jd
317987,Drs.,Chastity,U,Pineda,F,chastity.pineda@shaw.ca,Harland Pineda,Deloras Pineda,Dulaney,5/9/1975,8:28:49 AM,42.25,40,6/19/2010,Q2,H1,2010,6,June,Jun,19,Saturday,Sat,7.11,136780,26%,279-15-4975,262-613-2602,Bassett,Kenosha,Bassett,WI,53101,Midwest,cupineda,n4dtB}A@?
820109,Mrs.,Verna,Q,Michaud,F,verna.michaud@gmail.com,Lester Michaud,Larraine Michaud,Neeley,5/4/1993,1:23:32 AM,24.25,42,10/20/2015,Q4,H2,2015,10,October,Oct,20,Tuesday,Tue,1.77,100243,25%,564-99-2134,215-235-0637,Washington,Washington,Washington,PA,15301,Northeast,vqmichaud,nXkZ}%C/wu
388558,Mr.,Alfred,O,Beamon,M,alfred.beamon@gmail.com,Saul Beamon,Jeanne Beamon,Stoddard,7/7/1963,2:01:26 AM,54.1,73,3/22/2003,Q1,H1,2003,3,March,Mar,22,Saturday,Sat,14.36,118321,0%,251-99-8106,406-343-5419,Custer,Yellowstone,Custer,MT,59024,West,aobeamon,g_nkbo7_$^
403207,Mrs.,Michal,T,Maurer,F,michal.maurer@yahoo.com,Brian Maurer,Shenna Maurer,Galvin,12/8/1976,7:21:35 PM,40.66,45,5/1/2000,Q2,H1,2000,5,May,May,1,Monday,Mon,17.25,48687,11%,237-99-0766,252-347-9978,White Plains,Surry,White Plains,NC,27031,South,mtmaurer,P0s0RWz&
143711,Drs.,Wenona,X,Carmichael,F,wenona.carmichael@yahoo.com,Ryan Carmichael,Debbie Carmichael,Yazzie,8/31/1964,11:59:58 PM,52.94,51,8/31/2005,Q3,H2,2005,8,August,Aug,31,Wednesday,Wed,11.92,53789,30%,480-41-9877,219-271-2278,Walkerton,St. Joseph,Walkerton,IN,46574,Midwest,wxcarmichael,1MEI.O:1
402180,Mr.,Allan,V,Bernhardt,M,allan.bernhardt@gmail.com,Brady Bernhardt,Mimi Bernhardt,Clough,1/24/1962,6:42:37 AM,55.55,52,1/2/1987,Q1,H1,1987,1,January,Jan,2,Friday,Fri,30.59,119879,18%,526-99-3494,202-909-9740,Washington,District of Columbia,Washington,DC,20380,South,avbernhardt,kSGhyhoJOGhU
242388,Mrs.,Nam,Y,Schmidt,F,nam.schmidt@yahoo.co.uk,Dillon Schmidt,Tiesha Schmidt,Washington,4/8/1993,10:06:45 AM,24.32,60,1/27/2016,Q1,H1,2016,1,January,Jan,27,Wednesday,Wed,1.5,147420,14%,657-36-5472,219-802-6287,Fairmount,Grant,Fairmount,IN,46928,Midwest,nyschmidt,w&~5KY4|-jL[:
819367,Ms.,Yolande,B,Piper,F,yolande.piper@gmail.com,Son Piper,Lynsey Piper,Hemphill,10/9/1966,8:04:38 PM,50.84,54,4/14/1998,Q2,H1,1998,4,April,Apr,14,Tuesday,Tue,19.3,57365,0%,713-18-3200,219-233-1861,Velpen,Pike,Velpen,IN,47590,Midwest,ybpiper,h6\}gLafP7r-\T
388558,Mr.,Alfred,O,Beamon,M,alfred.beamon@gmail.com,Saul Beamon,Jeanne Beamon,Stoddard,7/7/1963,2:01:26 AM,54.1,73,3/22/2003,Q1,H1,2003,3,March,Mar,22,Saturday,Sat,14.36,118321,0%,251-99-8106,406-343-5419,Custer,Yellowstone,Custer,MT,59024,West,aobeamon,g_nkbo7_$^
962291,Mr.,Whitney,Q,Shipman,M,whitney.shipman@gmail.com,Hershel Shipman,Pura Shipman,Adam,10/26/1982,12:46:11 AM,34.78,68,5/18/2007,Q2,H1,2007,5,May,May,18,Friday,Fri,10.2,99825,10%,172-86-7071,319-963-4464,Toledo,Tama,Toledo,IA,52342,Midwest,wqshipman,KW|xJ*Ts
856379,Hon.,Terence,B,Ferro,M,terence.ferro@gmail.com,Gregory Ferro,Arleen Ferro,Haro,1/18/1982,1:36:16 PM,35.55,66,4/23/2015,Q2,H1,2015,4,April,Apr,23,Thursday,Thu,2.27,125561,4%,375-37-5783,262-874-4684,Madison,Dane,Madison,WI,53718,Midwest,tbferro,c}v*z0W%+woH~rv
149972,Hon.,Alberto,G,Riley,M,alberto.riley@gmail.com,Matthew Riley,Malena Riley,Munoz,1/13/1974,6:05:07 AM,43.57,85,12/17/2004,Q4,H2,2004,12,December,Dec,17,Friday,Fri,12.62,59008,4%,345-11-4018,217-352-2731,Eldorado,Saline,Eldorado,IL,62930,Midwest,agriley,d%Uu\Rr;YR@SW|
174955,Ms.,Jacqueline,J,Burk,F,jacqueline.burk@verizon.net,Gary Burk,Genevie Burk,Mayers,6/28/1989,1:20:27 PM,28.1,57,9/23/2012,Q3,H2,2012,9,September,Sep,23,Sunday,Sun,4.85,96703,1%,695-16-1567,212-683-7962,Saranac Lake,Franklin,Saranac Lake,NY,12983,Northeast,jjburk,hRd>a$;d5l-R
549389,Mr.,Clemente,M,Gould,M,clemente.gould@hotmail.com,Arden Gould,Ngoc Gould,Thao,12/31/1961,8:17:04 AM,55.61,81,10/2/1992,Q4,H2,1992,10,October,Oct,2,Friday,Fri,24.84,59506,1%,271-17-5467,228-485-0919,Pearl,Rankin,Pearl,MS,39288,South,cmgould,m1%+0ojh7VIvJ
466832,Mrs.,Chang,K,Roden,F,chang.roden@yahoo.com,Marco Roden,Bridgette Roden,Stauffer,9/7/1988,11:04:09 AM,28.91,51,8/6/2010,Q3,H2,2010,8,August,Aug,6,Friday,Fri,6.98,53430,21%,074-02-9202,316-256-7851,Salina,Saline,Salina,KS,67402,Midwest,ckroden,5|Rn]G:#58f$>+S
203380,Mr.,Marvin,R,Nickel,M,marvin.nickel@ibm.com,Robbie Nickel,Margaretta Nickel,Cross,11/25/1986,11:30:21 AM,30.69,87,10/6/2012,Q4,H2,2012,10,October,Oct,6,Saturday,Sat,4.81,94656,27%,552-99-5545,270-750-7760,Welchs Creek,Butler,Welchs Creek,KY,42287,South,mrnickel,8*E[g-_X|
915991,Mrs.,Eldora,Y,Tribble,F,eldora.tribble@earthlink.net,Trenton Tribble,Maile Tribble,Perales,5/29/1995,3:18:53 AM,22.18,54,10/17/2016,Q4,H2,2016,10,October,Oct,17,Monday,Mon,0.78,91984,4%,763-12-2082,236-584-1916,Mine Run,Mine Run,Mine Run,VA,22568,South,eytribble,z>ms?;$8-u
289172,Ms.,Azzie,L,Layman,F,azzie.layman@hotmail.co.uk,Chad Layman,Hermine Layman,Bundy,9/6/1961,7:29:37 PM,55.93,56,3/26/2004,Q1,H1,2004,3,March,Mar,26,Friday,Fri,13.35,126984,2%,637-29-1007,503-456-5899,Salem,Salem,Salem,OR,97317,West,allayman,k<%?%TML.].1ZY
914365,Mr.,Titus,M,Latimer,M,titus.latimer@gmail.com,Quincy Latimer,Maragaret Latimer,Andrus,7/24/1971,1:09:49 AM,46.04,57,6/1/1998,Q2,H1,1998,6,June,Jun,1,Monday,Mon,19.17,51037,25%,610-87-7233,239-704-4125,Holmes Beach,Manatee,Holmes Beach,FL,34218,South,tmlatimer,Sj%1l+LQ
971242,Mrs.,Shantell,R,Long,F,shantell.long@gmail.com,Benedict Long,Robbin Long,Oleary,2/26/1977,10:30:27 AM,40.44,41,11/3/2006,Q4,H2,2006,11,November,Nov,3,Friday,Fri,10.74,181720,1%,316-35-1388,239-779-6881,Hollywood,Broward,Hollywood,FL,33025,South,srlong,jW|uZdF<
503248,Ms.,Cameron,N,Irvin,F,cameron.irvin@yahoo.com,Isaiah Irvin,Olympia Irvin,Blankenship,10/18/1959,9:49:35 AM,57.82,50,3/18/2011,Q1,H1,2011,3,March,Mar,18,Friday,Fri,6.37,111147,6%,581-99-6741,215-648-9854,Annville,Lebanon,Annville,PA,17003,Northeast,cnirvin,m$vhKiJl\4PdqIv
521540,Mr.,Virgilio,G,Messer,M,virgilio.messer@aol.com,Stanford Messer,Annemarie Messer,Wingfield,3/25/1993,8:36:07 PM,24.36,55,3/17/2017,Q1,H1,2017,3,March,Mar,17,Friday,Fri,0.36,68439,15%,059-02-1664,228-619-6163,Sturgis,Oktibbeha,Sturgis,MS,39769,South,vgmesser,4\4#c7PNM.NWq8O
790395,Ms.,Eboni,S,Lujan,F,eboni.lujan@hotmail.com,Johnathon Lujan,Ute Lujan,Lai,12/15/1993,7:09:06 PM,23.63,42,2/11/2017,Q1,H1,2017,2,February,Feb,11,Saturday,Sat,0.46,109836,27%,210-84-1639,219-794-0888,Athens,Fulton,Athens,IN,46912,Midwest,eslujan,YFfZc~x-ZdXbNbo
734861,Mr.,Ward,H,Gauthier,M,ward.gauthier@hotmail.com,Boris Gauthier,Towanda Gauthier,Hicks,8/22/1968,12:11:31 PM,48.96,71,10/29/2015,Q4,H2,2015,10,October,Oct,29,Thursday,Thu,1.75,75831,30%,266-99-7408,215-745-8103,Greencastle,Franklin,Greencastle,PA,17225,Northeast,whgauthier,jxT6OZjTvIMT3Hz
592815,Mrs.,Yasuko,A,Gandy,F,yasuko.gandy@gmail.com,Clifford Gandy,Chun Gandy,Lemaster,5/6/1980,2:43:06 PM,37.25,57,8/7/2013,Q3,H2,2013,8,August,Aug,7,Wednesday,Wed,3.98,97289,8%,521-99-8324,319-314-0412,Winterset,Madison,Winterset,IA,50273,Midwest,yagandy,zxxq2.X3T$.L4g
556008,Mr.,Agustin,W,Eden,M,agustin.eden@yahoo.co.in,Herb Eden,Mai Eden,Ahern,6/5/1961,6:06:06 AM,56.18,73,3/1/2015,Q1,H1,2015,3,March,Mar,1,Sunday,Sun,2.41,184585,1%,057-02-2445,212-845-0969,Buffalo,Erie,Buffalo,NY,14272,Northeast,aweden,pzq<4dDM
888597,Mrs.,Sunny,U,Mccreary,F,sunny.mccreary@rediffmail.com,German Mccreary,Joannie Mccreary,Handy,6/21/1978,3:57:58 AM,39.13,50,10/7/2005,Q4,H2,2005,10,October,Oct,7,Friday,Fri,11.81,57688,10%,372-37-7461,229-527-8021,Bostwick,Morgan,Bostwick,GA,30623,South,sumccreary,UbrG5Z<>&k^*QL
946550,Ms.,Janyce,U,Hollenbeck,F,janyce.hollenbeck@gmail.com,Jeffry Hollenbeck,Ollie Hollenbeck,Sonnier,4/30/1966,9:13:58 PM,51.28,55,1/20/1990,Q1,H1,1990,1,January,Jan,20,Saturday,Sat,27.54,183408,18%,342-11-9004,209-678-1933,Brea,Orange,Brea,CA,92821,West,juhollenbeck,VUL0qg#DPgITXb
438869,Dr.,Bernardo,T,Caron,M,bernardo.caron@cox.net,Hipolito Caron,Sherryl Caron,Combs,11/1/1984,5:29:18 AM,32.76,65,1/2/2008,Q1,H1,2008,1,January,Jan,2,Wednesday,Wed,9.58,121161,18%,038-74-5390,215-845-4719,Chester Springs,Chester,Chester Springs,PA,19425,Northeast,btcaron,83#N@bVP
685600,Hon.,Leon,G,Keeling,M,leon.keeling@gmail.com,Lionel Keeling,Aretha Keeling,Burchfield,10/13/1995,11:54:45 PM,21.81,57,12/25/2016,Q4,H2,2016,12,December,Dec,25,Sunday,Sun,0.59,73165,24%,319-11-0384,405-226-2075,Clearview,Clearview,Clearview,OK,74835,South,lgkeeling,x7Y\x_SU8L&1
829901,Dr.,Walker,H,Foley,M,walker.foley@hotmail.com,Agustin Foley,Shawna Foley,Linville,5/14/1960,8:49:21 PM,57.24,78,8/24/2002,Q3,H2,2002,8,August,Aug,24,Saturday,Sat,14.94,71361,15%,595-99-8027,229-527-7910,Rock Spring,Walker,Rock Spring,GA,30739,South,whfoley,9l3|AS9E9
354626,Mr.,Rolando,O,Bickford,M,rolando.bickford@gmail.com,Florentino Bickford,Vergie Bickford,Silverman,10/16/1975,11:45:53 AM,41.81,64,2/12/2017,Q1,H1,2017,2,February,Feb,12,Sunday,Sun,0.45,184147,11%,553-99-6101,209-737-1379,Trona,San Bernardino,Trona,CA,93562,West,robickford,rQ|DsFXq
296454,Hon.,Glenn,Q,Pace,M,glenn.pace@gmail.com,Donnell Pace,Eugena Pace,Hagan,6/22/1984,6:56:53 PM,33.12,56,8/10/2014,Q3,H2,2014,8,August,Aug,10,Sunday,Sun,2.97,193671,27%,752-09-7279,236-328-6409,Sterling,Sterling,Sterling,VA,22170,South,gqpace,5+yTWoCy
867400,Drs.,Tandy,J,Binkley,F,tandy.binkley@msn.com,Ken Binkley,Lorrie Binkley,Maxwell,4/29/1963,5:53:20 AM,54.28,46,8/30/2005,Q3,H2,2005,8,August,Aug,30,Tuesday,Tue,11.92,151456,6%,232-57-9549,252-683-3737,Creswell,Washington,Creswell,NC,27928,South,tjbinkley,8I{G7MPn&tI~Fz
354161,Mr.,Irving,W,Toler,M,irving.toler@exxonmobil.com,Jospeh Toler,Blanca Toler,Whited,2/20/1990,3:14:30 AM,27.45,64,2/22/2012,Q1,H1,2012,2,February,Feb,22,Wednesday,Wed,5.43,109029,12%,641-29-9943,236-646-5436,Casanova,Casanova,Casanova,VA,22017,South,iwtoler,UwFTCa-;:y_ZWV
906193,Hon.,Elin,F,Mayes,F,elin.mayes@aol.com,Hassan Mayes,Senaida Mayes,Neill,9/23/1983,2:24:46 PM,33.87,47,4/20/2006,Q2,H1,2006,4,April,Apr,20,Thursday,Thu,11.28,93526,11%,225-99-8157,308-303-1948,Ames,Dodge,Ames,NE,68621,Midwest,efmayes,JW/|$0M>
602041,Mr.,William,V,Katz,M,william.katz@shell.com,Terry Katz,Shawanna Katz,Holder,6/17/1976,7:17:19 AM,41.14,67,1/18/2001,Q1,H1,2001,1,January,Jan,18,Thursday,Thu,16.53,118383,3%,327-11-9115,209-277-1616,South Lake Tahoe,El Dorado,South Lake Tahoe,CA,96152,West,wvkatz,zsp0hxbv?G
514224,Ms.,Silvana,O,Leclair,F,silvana.leclair@gmail.com,Kasey Leclair,Drucilla Leclair,Smithson,10/12/1994,12:38:04 AM,22.81,50,8/22/2016,Q3,H2,2016,8,August,Aug,22,Monday,Mon,0.93,178763,15%,383-37-6040,210-859-2715,Richardson,Dallas,Richardson,TX,75080,South,soleclair,U?n$OUUir
834046,Dr.,Kirby,E,Hendrick,M,kirby.hendrick@aol.com,Blair Hendrick,Royce Hendrick,Engle,2/8/1958,5:04:28 PM,59.51,65,2/19/1979,Q1,H1,1979,2,February,Feb,19,Monday,Mon,38.46,182772,5%,526-99-8096,503-959-7981,Portland,Multnomah,Portland,OR,97233,West,kehendrick,t:/zln+?V
538803,Mr.,Rubin,A,Newman,M,rubin.newman@outlook.com,Carmine Newman,John Newman,Weathers,6/10/1977,12:44:24 AM,40.16,88,7/4/1998,Q3,H2,1998,7,July,Jul,4,Saturday,Sat,19.08,85306,18%,275-17-9161,802-982-1649,Hancock,Addison,Hancock,VT,5748,Northeast,ranewman,0nNbG[!H{gh
487412,Mr.,Lee,P,Roderick,M,lee.roderick@aol.com,Lawerence Roderick,Danille Roderick,Pomeroy,6/25/1963,6:31:57 AM,54.13,78,4/28/2009,Q2,H1,2009,4,April,Apr,28,Tuesday,Tue,8.25,184020,0%,200-84-6800,802-929-8971,Wardsboro,Windham,Wardsboro,VT,5355,Northeast,lproderick,48y^LLNSHC&
286281,Dr.,Jesus,X,Maupin,M,jesus.maupin@gmail.com,Valentine Maupin,Elfriede Maupin,Wiese,5/23/1958,11:23:11 PM,59.22,72,3/15/1996,Q1,H1,1996,3,March,Mar,15,Friday,Fri,21.38,58924,29%,297-15-2986,316-723-8265,North Newton,Harvey,North Newton,KS,67117,Midwest,jxmaupin,5NB0Y]xIL?wK#i
788924,Mr.,Riley,L,Yocum,M,riley.yocum@earthlink.net,Irwin Yocum,Dorinda Yocum,Fortney,9/12/1964,12:03:45 AM,52.91,84,12/18/2013,Q4,H2,2013,12,December,Dec,18,Wednesday,Wed,3.61,191075,9%,517-49-0656,210-766-5431,Lelia Lake,Donley,Lelia Lake,TX,79240,South,rlyocum,H0|q#e+7Qy+:<p-
416576,Ms.,Nova,O,Bouchard,F,nova.bouchard@gmail.com,Dale Bouchard,Heide Bouchard,Woodworth,5/4/1964,5:48:03 AM,53.27,50,1/26/2003,Q1,H1,2003,1,January,Jan,26,Sunday,Sun,14.51,194028,27%,158-23-2636,503-706-0989,South Beach,Lincoln,South Beach,OR,97366,West,nobouchard,leMy|!#__
960215,Mrs.,Shandra,H,Layman,F,shandra.layman@gmail.com,Gilberto Layman,Erminia Layman,Zambrano,3/10/1973,1:51:16 PM,44.41,54,11/16/2013,Q4,H2,2013,11,November,Nov,16,Saturday,Sat,3.7,136956,15%,087-02-2019,803-947-9609,Lowndesville,Abbeville,Lowndesville,SC,29659,South,shlayman,TJc!#F41-N?rH
549513,Ms.,Jacquie,C,Burkett,F,jacquie.burkett@aol.com,Josef Burkett,Mirian Burkett,Fuchs,2/8/1986,6:18:10 PM,31.49,51,1/11/2016,Q1,H1,2016,1,January,Jan,11,Monday,Mon,1.55,42810,28%,712-18-5548,316-271-2147,Wichita,Sedgwick,Wichita,KS,67217,Midwest,jcburkett,RWKN31<:g[5?
509864,Ms.,Nelle,E,Kenney,F,nelle.kenney@microsoft.com,Walker Kenney,Marvis Kenney,Hammett,2/25/1989,6:25:22 PM,28.44,43,12/5/2016,Q4,H2,2016,12,December,Dec,5,Monday,Mon,0.64,111332,14%,410-99-4072,304-792-0166,Midkiff,Lincoln,Midkiff,WV,25540,South,nekenney,xx#jiH8RE4k]Yw6
832966,Mr.,Rich,O,Whitmore,M,rich.whitmore@hotmail.com,Landon Whitmore,Shawanna Whitmore,Westfall,5/30/1991,1:02:51 AM,26.18,81,9/26/2015,Q3,H2,2015,9,September,Sep,26,Saturday,Sat,1.84,57513,14%,177-86-6630,210-631-2976,Dallas,Dallas,Dallas,TX,75210,South,rowhitmore,x{H6&Ci69\
306746,Mr.,Antoine,U,Hendrick,M,antoine.hendrick@yahoo.com,Filiberto Hendrick,Keena Hendrick,Oates,10/5/1960,8:33:40 AM,56.85,69,3/1/1996,Q1,H1,1996,3,March,Mar,1,Friday,Fri,21.42,113726,22%,378-37-7236,210-219-7162,Adkins,Bexar,Adkins,TX,78101,South,auhendrick,O[S5iYJb
945031,Mr.,Blaine,K,Judkins,M,blaine.judkins@gmail.com,Douglass Judkins,Emilia Judkins,Shores,5/14/1986,9:54:18 PM,31.23,84,2/5/2010,Q1,H1,2010,2,February,Feb,5,Friday,Fri,7.48,170820,19%,539-71-5918,316-420-8616,Highland,Doniphan,Highland,KS,66035,Midwest,bkjudkins,on~Q6&UCa
684637,Prof.,Raymundo,E,Poirier,M,raymundo.poirier@aol.com,Stacy Poirier,Devin Poirier,Plunkett,12/14/1986,6:48:01 AM,30.64,88,1/2/2008,Q1,H1,2008,1,January,Jan,2,Wednesday,Wed,9.58,72342,14%,234-57-8075,209-788-7068,San Jose,Santa Clara,San Jose,CA,95196,West,repoirier,M>23xYOdUVS
891328,Hon.,Blair,B,Tapia,M,blair.tapia@hotmail.com,Barry Tapia,Larraine Tapia,Pickens,10/30/1969,7:20:33 AM,47.78,78,7/14/2007,Q3,H2,2007,7,July,Jul,14,Saturday,Sat,10.05,139366,10%,696-16-8728,206-240-3118,Tonasket,Okanogan,Tonasket,WA,98855,West,bbtapia,9fZJ3oGder
383614,Mr.,Charley,Z,Cabrera,M,charley.cabrera@gmail.com,Mitch Cabrera,Nickole Cabrera,Andres,4/21/1984,4:01:08 AM,33.29,60,12/9/2010,Q4,H2,2010,12,December,Dec,9,Thursday,Thu,6.64,173520,24%,577-53-0701,209-357-7761,Richmond,Contra Costa,Richmond,CA,94850,West,czcabrera,A&5!|^tM-gg|
180789,Prof.,Heath,Y,Hartley,M,heath.hartley@cox.net,Zachery Hartley,Rafaela Hartley,Nagy,5/27/1975,3:52:31 PM,42.2,88,4/15/2016,Q2,H1,2016,4,April,Apr,15,Friday,Fri,1.28,75385,18%,644-29-8319,210-915-4433,Amarillo,Potter,Amarillo,TX,79103,South,hyhartley,HWo}V+d2e
356050,Hon.,Zack,P,Singh,M,zack.singh@gmail.com,Billie Singh,Adaline Singh,Bethea,4/12/1987,11:29:40 PM,30.32,53,3/10/2012,Q1,H1,2012,3,March,Mar,10,Saturday,Sat,5.39,146810,10%,290-15-0680,209-729-3523,Monterey Park,Los Angeles,Monterey Park,CA,91756,West,zpsingh,L%S*@hkJ*3j
185465,Drs.,Zaida,W,Odum,F,zaida.odum@btinternet.com,Dorian Odum,Ozell Odum,Massey,4/19/1967,3:27:21 AM,50.31,48,2/9/2011,Q1,H1,2011,2,February,Feb,9,Wednesday,Wed,6.47,111471,17%,640-29-1045,228-838-9422,Meridian,Lauderdale,Meridian,MS,39305,South,zwodum,FrQ6Ia>9N8O*J
687184,Mr.,Porfirio,P,Slone,M,porfirio.slone@hotmail.com,Tim Slone,Corine Slone,Peterson,6/22/1990,2:01:32 AM,27.12,72,4/2/2015,Q2,H1,2015,4,April,Apr,2,Thursday,Thu,2.32,190682,17%,078-02-1441,803-501-0042,Pelzer,Anderson,Pelzer,SC,29669,South,ppslone,5PD.PbJ/gZ;M
489916,Hon.,Ryan,F,Morrell,M,ryan.morrell@hotmail.com,Gerard Morrell,Ivory Morrell,Spears,10/20/1979,12:59:26 AM,37.8,77,2/14/2006,Q1,H1,2006,2,February,Feb,14,Tuesday,Tue,11.46,103469,1%,090-02-4009,319-725-8852,Barnes City,Mahaska,Barnes City,IA,50027,Midwest,rfmorrell,5up!ofDY]Ln
435833,Hon.,Luther,N,Hannan,M,luther.hannan@yahoo.com,Arron Hannan,Lucy Hannan,Whitmire,7/19/1995,3:43:10 AM,22.04,79,10/12/2016,Q4,H2,2016,10,October,Oct,12,Wednesday,Wed,0.79,183847,30%,387-33-3179,205-216-9412,Cook Springs,St. Clair,Cook Springs,AL,35052,South,lnhannan,wh+FI!pN:LlW]
702411,Mr.,Deon,B,Elizondo,M,deon.elizondo@yahoo.com,Clemente Elizondo,Yajaira Elizondo,Pointer,8/25/1993,8:34:08 PM,23.94,68,2/18/2017,Q1,H1,2017,2,February,Feb,18,Saturday,Sat,0.44,156494,30%,516-49-5225,802-758-2397,West Charleston,Orleans,West Charleston,VT,5872,Northeast,dbelizondo,zjwXbO+UOF<M
645244,Ms.,Dana,K,Brinson,F,dana.brinson@gmail.com,Enrique Brinson,Maryam Brinson,Spicer,11/13/1989,4:18:49 AM,27.72,42,9/2/2014,Q3,H2,2014,9,September,Sep,2,Tuesday,Tue,2.9,107214,22%,421-67-4265,316-413-5135,Clayton,Norton,Clayton,KS,67629,Midwest,dkbrinson,C.e*B!_>QW
755710,Mr.,Manual,W,Dupuis,M,manual.dupuis@yahoo.com,Luke Dupuis,Elli Dupuis,Huynh,1/15/1978,10:22:37 AM,39.56,55,6/9/2009,Q2,H1,2009,6,June,Jun,9,Tuesday,Tue,8.14,79066,22%,639-29-6270,270-744-3635,Munfordville,Hart,Munfordville,KY,42765,South,mwdupuis,n-6EhXrUVGMa!
329638,Mr.,Kenton,P,Franz,M,kenton.franz@gmail.com,Darron Franz,Bev Franz,Rawlings,12/12/1973,9:28:18 AM,43.65,58,9/26/2014,Q3,H2,2014,9,September,Sep,26,Friday,Fri,2.84,161470,20%,588-09-5147,405-474-7118,Mountain View,Kiowa,Mountain View,OK,73062,South,kpfranz,Hr^>w4{Je?
